,Date,Time,Cumulative.hrs,Timepoint,Treatment,Boat,Parentage,Well,Perc_surv,Mom,Dad,Cone,NumParents,Parents,Avg.temp,Max.temp,Variab.temp,symb,bleaching.thresHughes,heat.rateMiddlebrook
1924,5.12.18,0:00,0:00,0,27C,131,BK x BK,wellB,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,5.12.18,0:00,0:00,0,27C,144,CU x BK,wellB,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,5.12.18,0:00,0:00,0,27C,150,LS x SB,wellB,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,5.12.18,0:00,0:00,0,27C,151,SB x DR,wellB,100,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,5.12.18,0:00,0:00,0,27C,154,LS x CU,wellB,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,5.12.18,0:00,0:00,0,27C,157,LS x CU,wellB,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,5.12.18,0:00,0:00,0,27C,158,CU x SB,wellB,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,5.12.18,0:00,0:00,0,27C,159,BK x SB,wellB,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,5.12.18,0:00,0:00,0,27C,161,DR x SB,wellB,100,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,5.12.18,0:00,0:00,0,27C,167,SB x SB,wellB,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,5.12.18,0:00,0:00,0,27C,168,LS x LS,wellB,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,5.12.18,0:00,0:00,0,27C,169,DR x BK,wellB,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,5.12.18,0:00,0:00,0,27C,170,CU x DR,wellB,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,5.12.18,0:00,0:00,0,27C,175,DR x DR,wellB,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,5.12.18,0:00,0:00,0,27C,178,SB x BK,wellB,100,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,5.12.18,0:00,0:00,0,27C,182,CU x DR,wellB,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,5.12.18,0:00,0:00,0,27C,187,CU x CU,wellB,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,5.12.18,0:00,0:00,0,27C,5,BK x SB,wellC,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,5.12.18,0:00,0:00,0,27C,9,BK x DR,wellC,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,5.12.18,0:00,0:00,0,27C,16,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,5.12.18,0:00,0:00,0,27C,32,CU x LS,wellC,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,5.12.18,0:00,0:00,0,27C,43,BK x LS,wellC,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,5.12.18,0:00,0:00,0,27C,46,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,5.12.18,0:00,0:00,0,27C,52,DR x BK,wellC,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,5.12.18,0:00,0:00,0,27C,55,BK x LS,wellC,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,5.12.18,0:00,0:00,0,27C,58,BK x SB,wellC,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,5.12.18,0:00,0:00,0,27C,61,BK x DR,wellC,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,5.12.18,0:00,0:00,0,27C,66,BK x LS,wellC,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,5.12.18,0:00,0:00,0,27C,72,DR x CU,wellC,100,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,5.12.18,0:00,0:00,0,27C,75,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,5.12.18,0:00,0:00,0,27C,81,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,5.12.18,0:00,0:00,0,27C,86,BK x SB,wellC,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,5.12.18,0:00,0:00,0,27C,99,CU x BK,wellC,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,5.12.18,0:00,0:00,0,27C,106,SB x CU,wellC,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,5.12.18,0:00,0:00,0,27C,109,LS x BK,wellC,100,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,5.12.18,0:00,0:00,0,27C,112,LS x DR,wellC,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,5.12.18,0:00,0:00,0,27C,116,SB x LS,wellC,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,5.12.18,0:00,0:00,0,27C,131,BK x BK,wellC,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,5.12.18,0:00,0:00,0,27C,144,CU x BK,wellC,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,5.12.18,0:00,0:00,0,27C,150,LS x SB,wellC,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,5.12.18,0:00,0:00,0,27C,151,SB x DR,wellC,100,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,5.12.18,0:00,0:00,0,27C,154,LS x CU,wellC,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,5.12.18,0:00,0:00,0,27C,157,LS x CU,wellC,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,5.12.18,0:00,0:00,0,27C,158,CU x SB,wellC,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,5.12.18,0:00,0:00,0,27C,159,BK x SB,wellC,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,5.12.18,0:00,0:00,0,27C,161,DR x SB,wellC,100,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,5.12.18,0:00,0:00,0,27C,167,SB x SB,wellC,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,5.12.18,0:00,0:00,0,27C,168,LS x LS,wellC,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,5.12.18,0:00,0:00,0,27C,169,DR x BK,wellC,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,5.12.18,0:00,0:00,0,27C,170,CU x DR,wellC,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,5.12.18,0:00,0:00,0,27C,175,DR x DR,wellC,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,5.12.18,0:00,0:00,0,27C,178,SB x BK,wellC,100,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,5.12.18,0:00,0:00,0,27C,182,CU x DR,wellC,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,5.12.18,0:00,0:00,0,27C,187,CU x CU,wellC,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,5.12.18,0:00,0:00,0,27C,5,BK x SB,wellD,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,5.12.18,0:00,0:00,0,27C,9,BK x DR,wellD,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,5.12.18,0:00,0:00,0,27C,16,BK x CU,wellD,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,5.12.18,0:00,0:00,0,27C,32,CU x LS,wellD,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,5.12.18,0:00,0:00,0,27C,43,BK x LS,wellD,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,5.12.18,0:00,0:00,0,27C,46,BK x CU,wellD,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,5.12.18,0:00,0:00,0,27C,52,DR x BK,wellD,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,5.12.18,0:00,0:00,0,27C,55,BK x LS,wellD,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,5.12.18,0:00,0:00,0,27C,58,BK x SB,wellD,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,5.12.18,0:00,0:00,0,27C,61,BK x DR,wellD,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,5.12.18,0:00,0:00,0,27C,66,BK x LS,wellD,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,5.12.18,0:00,0:00,0,27C,72,DR x CU,wellD,100,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,5.12.18,0:00,0:00,0,27C,75,BK x CU,wellD,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,5.12.18,0:00,0:00,0,27C,81,BK x CU,wellD,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,5.12.18,0:00,0:00,0,27C,86,BK x SB,wellD,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,5.12.18,0:00,0:00,0,27C,99,CU x BK,wellD,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,5.12.18,0:00,0:00,0,27C,106,SB x CU,wellD,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,5.12.18,0:00,0:00,0,27C,109,LS x BK,wellD,100,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,5.12.18,0:00,0:00,0,27C,112,LS x DR,wellD,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,5.12.18,0:00,0:00,0,27C,116,SB x LS,wellD,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,5.12.18,0:00,0:00,0,27C,131,BK x BK,wellD,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,5.12.18,0:00,0:00,0,27C,144,CU x BK,wellD,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,5.12.18,0:00,0:00,0,27C,150,LS x SB,wellD,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,5.12.18,0:00,0:00,0,27C,151,SB x DR,wellD,100,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,5.12.18,0:00,0:00,0,27C,154,LS x CU,wellD,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,5.12.18,0:00,0:00,0,27C,157,LS x CU,wellD,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,5.12.18,0:00,0:00,0,27C,158,CU x SB,wellD,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,5.12.18,0:00,0:00,0,27C,159,BK x SB,wellD,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,5.12.18,0:00,0:00,0,27C,161,DR x SB,wellD,100,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,5.12.18,0:00,0:00,0,27C,167,SB x SB,wellD,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,5.12.18,0:00,0:00,0,27C,168,LS x LS,wellD,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,5.12.18,0:00,0:00,0,27C,169,DR x BK,wellD,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,5.12.18,0:00,0:00,0,27C,170,CU x DR,wellD,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,5.12.18,0:00,0:00,0,27C,175,DR x DR,wellD,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5.12.18,0:00,0:00,0,27C,178,SB x BK,wellD,100,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,5.12.18,0:00,0:00,0,27C,182,CU x DR,wellD,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,5.12.18,0:00,0:00,0,27C,187,CU x CU,wellD,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,5.12.18,0:00,0:00,0,27C,5,BK x SB,wellE,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5.12.18,0:00,0:00,0,27C,9,BK x DR,wellE,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,5.12.18,0:00,0:00,0,27C,16,BK x CU,wellE,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,5.12.18,0:00,0:00,0,27C,32,CU x LS,wellE,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,5.12.18,0:00,0:00,0,27C,43,BK x LS,wellE,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,5.12.18,0:00,0:00,0,27C,46,BK x CU,wellE,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,5.12.18,0:00,0:00,0,27C,52,DR x BK,wellE,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,5.12.18,0:00,0:00,0,27C,55,BK x LS,wellE,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,5.12.18,0:00,0:00,0,27C,58,BK x SB,wellE,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,5.12.18,0:00,0:00,0,27C,61,BK x DR,wellE,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,5.12.18,0:00,0:00,0,27C,66,BK x LS,wellE,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,5.12.18,0:00,0:00,0,27C,72,DR x CU,wellE,100,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2027,5.12.18,0:00,0:00,0,27C,75,BK x CU,wellE,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,5.12.18,0:00,0:00,0,27C,81,BK x CU,wellE,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2029,5.12.18,0:00,0:00,0,27C,86,BK x SB,wellE,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,5.12.18,0:00,0:00,0,27C,99,CU x BK,wellE,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,5.12.18,0:00,0:00,0,27C,106,SB x CU,wellE,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,5.12.18,0:00,0:00,0,27C,109,LS x BK,wellE,100,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,5.12.18,0:00,0:00,0,27C,112,LS x DR,wellE,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,5.12.18,0:00,0:00,0,27C,116,SB x LS,wellE,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,5.12.18,0:00,0:00,0,27C,131,BK x BK,wellE,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,5.12.18,0:00,0:00,0,27C,144,CU x BK,wellE,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,5.12.18,0:00,0:00,0,27C,150,LS x SB,wellE,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2038,5.12.18,0:00,0:00,0,27C,151,SB x DR,wellE,100,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2039,5.12.18,0:00,0:00,0,27C,154,LS x CU,wellE,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2040,5.12.18,0:00,0:00,0,27C,157,LS x CU,wellE,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2041,5.12.18,0:00,0:00,0,27C,158,CU x SB,wellE,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2042,5.12.18,0:00,0:00,0,27C,159,BK x SB,wellE,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2043,5.12.18,0:00,0:00,0,27C,161,DR x SB,wellE,100,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2044,5.12.18,0:00,0:00,0,27C,167,SB x SB,wellE,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2045,5.12.18,0:00,0:00,0,27C,168,LS x LS,wellE,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2046,5.12.18,0:00,0:00,0,27C,169,DR x BK,wellE,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2047,5.12.18,0:00,0:00,0,27C,170,CU x DR,wellE,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,5.12.18,0:00,0:00,0,27C,175,DR x DR,wellE,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2049,5.12.18,0:00,0:00,0,27C,178,SB x BK,wellE,100,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2050,5.12.18,0:00,0:00,0,27C,182,CU x DR,wellE,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2051,5.12.18,0:00,0:00,0,27C,187,CU x CU,wellE,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2052,5.12.18,0:00,0:00,0,27C,5,BK x SB,wellF,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2053,5.12.18,0:00,0:00,0,27C,9,BK x DR,wellF,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2054,5.12.18,0:00,0:00,0,27C,16,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2055,5.12.18,0:00,0:00,0,27C,32,CU x LS,wellF,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2056,5.12.18,0:00,0:00,0,27C,43,BK x LS,wellF,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2057,5.12.18,0:00,0:00,0,27C,46,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2058,5.12.18,0:00,0:00,0,27C,52,DR x BK,wellF,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2059,5.12.18,0:00,0:00,0,27C,55,BK x LS,wellF,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,5.12.18,0:00,0:00,0,27C,58,BK x SB,wellF,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2061,5.12.18,0:00,0:00,0,27C,61,BK x DR,wellF,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2062,5.12.18,0:00,0:00,0,27C,66,BK x LS,wellF,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2063,5.12.18,0:00,0:00,0,27C,72,DR x CU,wellF,100,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2064,5.12.18,0:00,0:00,0,27C,75,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2065,5.12.18,0:00,0:00,0,27C,81,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2066,5.12.18,0:00,0:00,0,27C,86,BK x SB,wellF,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2067,5.12.18,0:00,0:00,0,27C,99,CU x BK,wellF,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2068,5.12.18,0:00,0:00,0,27C,106,SB x CU,wellF,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2069,5.12.18,0:00,0:00,0,27C,109,LS x BK,wellF,100,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2070,5.12.18,0:00,0:00,0,27C,112,LS x DR,wellF,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,5.12.18,0:00,0:00,0,27C,116,SB x LS,wellF,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2072,5.12.18,0:00,0:00,0,27C,131,BK x BK,wellF,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2073,5.12.18,0:00,0:00,0,27C,144,CU x BK,wellF,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2074,5.12.18,0:00,0:00,0,27C,150,LS x SB,wellF,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2075,5.12.18,0:00,0:00,0,27C,151,SB x DR,wellF,100,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2076,5.12.18,0:00,0:00,0,27C,154,LS x CU,wellF,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2077,5.12.18,0:00,0:00,0,27C,157,LS x CU,wellF,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2078,5.12.18,0:00,0:00,0,27C,158,CU x SB,wellF,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2079,5.12.18,0:00,0:00,0,27C,159,BK x SB,wellF,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,5.12.18,0:00,0:00,0,27C,161,DR x SB,wellF,100,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2081,5.12.18,0:00,0:00,0,27C,167,SB x SB,wellF,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2082,5.12.18,0:00,0:00,0,27C,168,LS x LS,wellF,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
2083,5.12.18,0:00,0:00,0,27C,169,DR x BK,wellF,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2084,5.12.18,0:00,0:00,0,27C,170,CU x DR,wellF,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2085,5.12.18,0:00,0:00,0,27C,175,DR x DR,wellF,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2086,5.12.18,0:00,0:00,0,27C,178,SB x BK,wellF,100,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
2087,5.12.18,0:00,0:00,0,27C,182,CU x DR,wellF,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
2088,5.12.18,0:00,0:00,0,27C,187,CU x CU,wellF,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
2089,16.12.18,0:00,0,0,35.5C,29.3,DR x LS,wellA,100,Davies,Long Sandy,61,NA,NA,NA,NA,NA,NA,NA,NA
2090,16.12.18,0:00,0,0,35.5C,29.3,DR x LS,wellB,100,Davies,Long Sandy,61,NA,NA,NA,NA,NA,NA,NA,NA
2091,16.12.18,0:00,0,0,35.5C,29.3,DR x LS,wellC,100,Davies,Long Sandy,61,NA,NA,NA,NA,NA,NA,NA,NA
2092,16.12.18,0:00,0,0,35.5C,29.3,DR x LS,wellD,100,Davies,Long Sandy,61,NA,NA,NA,NA,NA,NA,NA,NA
2093,16.12.18,0:00,0,0,35.5C,29.3,DR x LS,wellE,100,Davies,Long Sandy,61,NA,NA,NA,NA,NA,NA,NA,NA
2094,16.12.18,0:00,0,0,35.5C,29.3,DR x LS,wellF,100,Davies,Long Sandy,61,NA,NA,NA,NA,NA,NA,NA,NA
2095,16.12.18,0:00,0,0,35.5C,69.3,LS x SB,wellA,100,Long Sandy,Sand Bank 7,186,NA,NA,NA,NA,NA,NA,NA,NA
2096,16.12.18,0:00,0,0,35.5C,69.3,LS x SB,wellB,100,Long Sandy,Sand Bank 7,186,NA,NA,NA,NA,NA,NA,NA,NA
2097,16.12.18,0:00,0,0,35.5C,69.3,LS x SB,wellC,100,Long Sandy,Sand Bank 7,186,NA,NA,NA,NA,NA,NA,NA,NA
2098,16.12.18,0:00,0,0,35.5C,69.3,LS x SB,wellD,100,Long Sandy,Sand Bank 7,186,NA,NA,NA,NA,NA,NA,NA,NA
2099,16.12.18,0:00,0,0,35.5C,69.3,LS x SB,wellE,100,Long Sandy,Sand Bank 7,186,NA,NA,NA,NA,NA,NA,NA,NA
2100,16.12.18,0:00,0,0,35.5C,69.3,LS x SB,wellF,100,Long Sandy,Sand Bank 7,186,NA,NA,NA,NA,NA,NA,NA,NA
2101,16.12.18,0:00,0,0,35.5C,47.3,LS x SB,wellA,100,Long Sandy,Sand Bank 7,58,NA,NA,NA,NA,NA,NA,NA,NA
2102,16.12.18,0:00,0,0,35.5C,47.3,LS x SB,wellB,100,Long Sandy,Sand Bank 7,58,NA,NA,NA,NA,NA,NA,NA,NA
2103,16.12.18,0:00,0,0,35.5C,47.3,LS x SB,wellC,100,Long Sandy,Sand Bank 7,58,NA,NA,NA,NA,NA,NA,NA,NA
2104,16.12.18,0:00,0,0,35.5C,47.3,LS x SB,wellD,100,Long Sandy,Sand Bank 7,58,NA,NA,NA,NA,NA,NA,NA,NA
2105,16.12.18,0:00,0,0,35.5C,47.3,LS x SB,wellE,100,Long Sandy,Sand Bank 7,58,NA,NA,NA,NA,NA,NA,NA,NA
2106,16.12.18,0:00,0,0,35.5C,47.3,LS x SB,wellF,100,Long Sandy,Sand Bank 7,58,NA,NA,NA,NA,NA,NA,NA,NA
