Time,Month,Year,Temp,Reef,Bleaching,Lat,Long
25/01/2014,Jan,2014,29.6680717,Curd,nonbleach,-12.58499,143.51148
26/01/2014,Jan,2014,29.8092575,Curd,nonbleach,-12.58499,143.51148
27/01/2014,Jan,2014,29.2388859,Curd,nonbleach,-12.58499,143.51148
28/01/2014,Jan,2014,29.1068172,Curd,nonbleach,-12.58499,143.51148
29/01/2014,Jan,2014,29.0333843,Curd,nonbleach,-12.58499,143.51148
30/01/2014,Jan,2014,29.0177879,Curd,nonbleach,-12.58499,143.51148
31/01/2014,Jan,2014,28.9744091,Curd,nonbleach,-12.58499,143.51148
1/01/2014,Jan,2014,28.0971241,Long sandy,nonbleach,-12.50029,143.78481
2/01/2014,Jan,2014,28.0007706,Long sandy,nonbleach,-12.50029,143.78481
3/01/2014,Jan,2014,28.0140877,Long sandy,nonbleach,-12.50029,143.78481
4/01/2014,Jan,2014,27.8784904,Long sandy,nonbleach,-12.50029,143.78481
5/01/2014,Jan,2014,28.7032623,Long sandy,nonbleach,-12.50029,143.78481
6/01/2014,Jan,2014,29.2598038,Long sandy,nonbleach,-12.50029,143.78481
7/01/2014,Jan,2014,29.7141705,Long sandy,nonbleach,-12.50029,143.78481
8/01/2014,Jan,2014,29.5695992,Long sandy,nonbleach,-12.50029,143.78481
9/01/2014,Jan,2014,28.8874989,Long sandy,nonbleach,-12.50029,143.78481
10/01/2014,Jan,2014,28.8076439,Long sandy,nonbleach,-12.50029,143.78481
11/01/2014,Jan,2014,28.8580151,Long sandy,nonbleach,-12.50029,143.78481
12/01/2014,Jan,2014,28.8580265,Long sandy,nonbleach,-12.50029,143.78481
13/01/2014,Jan,2014,28.7461395,Long sandy,nonbleach,-12.50029,143.78481
14/01/2014,Jan,2014,28.7097416,Long sandy,nonbleach,-12.50029,143.78481
15/01/2014,Jan,2014,28.6645031,Long sandy,nonbleach,-12.50029,143.78481
16/01/2014,Jan,2014,28.6501923,Long sandy,nonbleach,-12.50029,143.78481
17/01/2014,Jan,2014,28.6738358,Long sandy,nonbleach,-12.50029,143.78481
18/01/2014,Jan,2014,28.7268314,Long sandy,nonbleach,-12.50029,143.78481
19/01/2014,Jan,2014,28.7307129,Long sandy,nonbleach,-12.50029,143.78481
20/01/2014,Jan,2014,28.9482002,Long sandy,nonbleach,-12.50029,143.78481
21/01/2014,Jan,2014,28.8845901,Long sandy,nonbleach,-12.50029,143.78481
22/01/2014,Jan,2014,28.7721252,Long sandy,nonbleach,-12.50029,143.78481
23/01/2014,Jan,2014,28.8820629,Long sandy,nonbleach,-12.50029,143.78481
24/01/2014,Jan,2014,29.0663338,Long sandy,nonbleach,-12.50029,143.78481
25/01/2014,Jan,2014,29.1482182,Long sandy,nonbleach,-12.50029,143.78481
26/01/2014,Jan,2014,28.9336185,Long sandy,nonbleach,-12.50029,143.78481
27/01/2014,Jan,2014,28.9211006,Long sandy,nonbleach,-12.50029,143.78481
28/01/2014,Jan,2014,28.7903633,Long sandy,nonbleach,-12.50029,143.78481
29/01/2014,Jan,2014,28.6570148,Long sandy,nonbleach,-12.50029,143.78481
30/01/2014,Jan,2014,28.5184422,Long sandy,nonbleach,-12.50029,143.78481
31/01/2014,Jan,2014,28.3448124,Long sandy,nonbleach,-12.50029,143.78481
1/01/2014,Jan,2014,28.9787064,Davies,nonbleach,-18.821744,147.649492
2/01/2014,Jan,2014,29.0651131,Davies,nonbleach,-18.821744,147.649492
3/01/2014,Jan,2014,29.3239269,Davies,nonbleach,-18.821744,147.649492
4/01/2014,Jan,2014,29.3204002,Davies,nonbleach,-18.821744,147.649492
5/01/2014,Jan,2014,29.0287437,Davies,nonbleach,-18.821744,147.649492
6/01/2014,Jan,2014,28.8764706,Davies,nonbleach,-18.821744,147.649492
7/01/2014,Jan,2014,29.1034908,Davies,nonbleach,-18.821744,147.649492
8/01/2014,Jan,2014,28.7708607,Davies,nonbleach,-18.821744,147.649492
9/01/2014,Jan,2014,28.852272,Davies,nonbleach,-18.821744,147.649492
10/01/2014,Jan,2014,28.7808704,Davies,nonbleach,-18.821744,147.649492
11/01/2014,Jan,2014,28.6161251,Davies,nonbleach,-18.821744,147.649492
12/01/2014,Jan,2014,28.4730663,Davies,nonbleach,-18.821744,147.649492
13/01/2014,Jan,2014,28.2322044,Davies,nonbleach,-18.821744,147.649492
14/01/2014,Jan,2014,28.0825291,Davies,nonbleach,-18.821744,147.649492
15/01/2014,Jan,2014,28.1084156,Davies,nonbleach,-18.821744,147.649492
16/01/2014,Jan,2014,28.1320858,Davies,nonbleach,-18.821744,147.649492
17/01/2014,Jan,2014,28.0799141,Davies,nonbleach,-18.821744,147.649492
18/01/2014,Jan,2014,28.1671047,Davies,nonbleach,-18.821744,147.649492
19/01/2014,Jan,2014,28.5245819,Davies,nonbleach,-18.821744,147.649492
20/01/2014,Jan,2014,28.8719959,Davies,nonbleach,-18.821744,147.649492
21/01/2014,Jan,2014,28.8473301,Davies,nonbleach,-18.821744,147.649492
22/01/2014,Jan,2014,28.8109646,Davies,nonbleach,-18.821744,147.649492
23/01/2014,Jan,2014,28.8052044,Davies,nonbleach,-18.821744,147.649492
24/01/2014,Jan,2014,28.6739388,Davies,nonbleach,-18.821744,147.649492
25/01/2014,Jan,2014,28.9517403,Davies,nonbleach,-18.821744,147.649492
26/01/2014,Jan,2014,28.8242302,Davies,nonbleach,-18.821744,147.649492
27/01/2014,Jan,2014,28.161972,Davies,nonbleach,-18.821744,147.649492
28/01/2014,Jan,2014,28.068222,Davies,nonbleach,-18.821744,147.649492
29/01/2014,Jan,2014,28.1088924,Davies,nonbleach,-18.821744,147.649492
30/01/2014,Jan,2014,28.0229149,Davies,nonbleach,-18.821744,147.649492
31/01/2014,Jan,2014,27.9841118,Davies,nonbleach,-18.821744,147.649492
1/01/2014,Jan,2014,28.6953831,Backnumbers,nonbleach,-18.507467,147.146435
2/01/2014,Jan,2014,28.8664017,Backnumbers,nonbleach,-18.507467,147.146435
3/01/2014,Jan,2014,28.7784824,Backnumbers,nonbleach,-18.507467,147.146435
4/01/2014,Jan,2014,28.8593006,Backnumbers,nonbleach,-18.507467,147.146435
5/01/2014,Jan,2014,28.7912731,Backnumbers,nonbleach,-18.507467,147.146435
6/01/2014,Jan,2014,29.0098419,Backnumbers,nonbleach,-18.507467,147.146435
7/01/2014,Jan,2014,29.2654514,Backnumbers,nonbleach,-18.507467,147.146435
8/01/2014,Jan,2014,29.1150875,Backnumbers,nonbleach,-18.507467,147.146435
9/01/2014,Jan,2014,28.9805241,Backnumbers,nonbleach,-18.507467,147.146435
10/01/2014,Jan,2014,28.906929,Backnumbers,nonbleach,-18.507467,147.146435
11/01/2014,Jan,2014,28.6551933,Backnumbers,nonbleach,-18.507467,147.146435
12/01/2014,Jan,2014,28.3617706,Backnumbers,nonbleach,-18.507467,147.146435
13/01/2014,Jan,2014,28.1823826,Backnumbers,nonbleach,-18.507467,147.146435
14/01/2014,Jan,2014,28.0632057,Backnumbers,nonbleach,-18.507467,147.146435
15/01/2014,Jan,2014,27.9487038,Backnumbers,nonbleach,-18.507467,147.146435
16/01/2014,Jan,2014,27.9875011,Backnumbers,nonbleach,-18.507467,147.146435
17/01/2014,Jan,2014,28.0043354,Backnumbers,nonbleach,-18.507467,147.146435
18/01/2014,Jan,2014,28.1386948,Backnumbers,nonbleach,-18.507467,147.146435
19/01/2014,Jan,2014,28.6173325,Backnumbers,nonbleach,-18.507467,147.146435
20/01/2014,Jan,2014,28.7911358,Backnumbers,nonbleach,-18.507467,147.146435
21/01/2014,Jan,2014,28.6667118,Backnumbers,nonbleach,-18.507467,147.146435
22/01/2014,Jan,2014,28.6810684,Backnumbers,nonbleach,-18.507467,147.146435
23/01/2014,Jan,2014,28.6339092,Backnumbers,nonbleach,-18.507467,147.146435
24/01/2014,Jan,2014,28.6828671,Backnumbers,nonbleach,-18.507467,147.146435
25/01/2014,Jan,2014,29.0597649,Backnumbers,nonbleach,-18.507467,147.146435
26/01/2014,Jan,2014,28.9920769,Backnumbers,nonbleach,-18.507467,147.146435
27/01/2014,Jan,2014,28.4016075,Backnumbers,nonbleach,-18.507467,147.146435
28/01/2014,Jan,2014,28.0879726,Backnumbers,nonbleach,-18.507467,147.146435
29/01/2014,Jan,2014,28.0437489,Backnumbers,nonbleach,-18.507467,147.146435
30/01/2014,Jan,2014,27.9991837,Backnumbers,nonbleach,-18.507467,147.146435
31/01/2014,Jan,2014,28.1159039,Backnumbers,nonbleach,-18.507467,147.146435
1/01/2014,Jan,2014,28.4621334,Sand Bank No_7,nonbleach,-13.4362,143.9714
2/01/2014,Jan,2014,28.435461,Sand Bank No_7,nonbleach,-13.4362,143.9714
3/01/2014,Jan,2014,28.5247326,Sand Bank No_7,nonbleach,-13.4362,143.9714
4/01/2014,Jan,2014,28.9456444,Sand Bank No_7,nonbleach,-13.4362,143.9714
5/01/2014,Jan,2014,29.2026882,Sand Bank No_7,nonbleach,-13.4362,143.9714
6/01/2014,Jan,2014,29.4539433,Sand Bank No_7,nonbleach,-13.4362,143.9714
7/01/2014,Jan,2014,29.4492626,Sand Bank No_7,nonbleach,-13.4362,143.9714
8/01/2014,Jan,2014,28.9373646,Sand Bank No_7,nonbleach,-13.4362,143.9714
9/01/2014,Jan,2014,28.8286343,Sand Bank No_7,nonbleach,-13.4362,143.9714
10/01/2014,Jan,2014,28.8483028,Sand Bank No_7,nonbleach,-13.4362,143.9714
11/01/2014,Jan,2014,28.6918678,Sand Bank No_7,nonbleach,-13.4362,143.9714
12/01/2014,Jan,2014,28.6891117,Sand Bank No_7,nonbleach,-13.4362,143.9714
13/01/2014,Jan,2014,28.6902294,Sand Bank No_7,nonbleach,-13.4362,143.9714
14/01/2014,Jan,2014,28.6854858,Sand Bank No_7,nonbleach,-13.4362,143.9714
15/01/2014,Jan,2014,28.6436996,Sand Bank No_7,nonbleach,-13.4362,143.9714
16/01/2014,Jan,2014,28.6265354,Sand Bank No_7,nonbleach,-13.4362,143.9714
17/01/2014,Jan,2014,28.6403599,Sand Bank No_7,nonbleach,-13.4362,143.9714
18/01/2014,Jan,2014,28.6453075,Sand Bank No_7,nonbleach,-13.4362,143.9714
19/01/2014,Jan,2014,28.6783543,Sand Bank No_7,nonbleach,-13.4362,143.9714
20/01/2014,Jan,2014,28.7058353,Sand Bank No_7,nonbleach,-13.4362,143.9714
21/01/2014,Jan,2014,28.8094921,Sand Bank No_7,nonbleach,-13.4362,143.9714
22/01/2014,Jan,2014,28.5999069,Sand Bank No_7,nonbleach,-13.4362,143.9714
23/01/2014,Jan,2014,28.7071171,Sand Bank No_7,nonbleach,-13.4362,143.9714
24/01/2014,Jan,2014,28.8566933,Sand Bank No_7,nonbleach,-13.4362,143.9714
25/01/2014,Jan,2014,29.1341038,Sand Bank No_7,nonbleach,-13.4362,143.9714
26/01/2014,Jan,2014,29.2507,Sand Bank No_7,nonbleach,-13.4362,143.9714
27/01/2014,Jan,2014,28.8455811,Sand Bank No_7,nonbleach,-13.4362,143.9714
28/01/2014,Jan,2014,28.7294693,Sand Bank No_7,nonbleach,-13.4362,143.9714
29/01/2014,Jan,2014,28.6791954,Sand Bank No_7,nonbleach,-13.4362,143.9714
30/01/2014,Jan,2014,28.6115856,Sand Bank No_7,nonbleach,-13.4362,143.9714
31/01/2014,Jan,2014,28.5783081,Sand Bank No_7,nonbleach,-13.4362,143.9714
1/02/2014,Feb,2014,28.9348373,Curd,nonbleach,-12.58499,143.51148
2/02/2014,Feb,2014,28.9882851,Curd,nonbleach,-12.58499,143.51148
3/02/2014,Feb,2014,28.943922,Curd,nonbleach,-12.58499,143.51148
4/02/2014,Feb,2014,28.9786949,Curd,nonbleach,-12.58499,143.51148
5/02/2014,Feb,2014,29.0315609,Curd,nonbleach,-12.58499,143.51148
6/02/2014,Feb,2014,29.0051136,Curd,nonbleach,-12.58499,143.51148
7/02/2014,Feb,2014,28.9915657,Curd,nonbleach,-12.58499,143.51148
8/02/2014,Feb,2014,29.1572018,Curd,nonbleach,-12.58499,143.51148
9/02/2014,Feb,2014,29.336689,Curd,nonbleach,-12.58499,143.51148
10/02/2014,Feb,2014,29.2324963,Curd,nonbleach,-12.58499,143.51148
11/02/2014,Feb,2014,28.9463978,Curd,nonbleach,-12.58499,143.51148
12/02/2014,Feb,2014,28.7993698,Curd,nonbleach,-12.58499,143.51148
13/02/2014,Feb,2014,29.0425625,Curd,nonbleach,-12.58499,143.51148
14/02/2014,Feb,2014,29.2455463,Curd,nonbleach,-12.58499,143.51148
15/02/2014,Feb,2014,29.537426,Curd,nonbleach,-12.58499,143.51148
16/02/2014,Feb,2014,29.2508736,Curd,nonbleach,-12.58499,143.51148
17/02/2014,Feb,2014,29.0517998,Curd,nonbleach,-12.58499,143.51148
18/02/2014,Feb,2014,28.9696026,Curd,nonbleach,-12.58499,143.51148
19/02/2014,Feb,2014,28.9087753,Curd,nonbleach,-12.58499,143.51148
20/02/2014,Feb,2014,28.8808575,Curd,nonbleach,-12.58499,143.51148
21/02/2014,Feb,2014,29.0173931,Curd,nonbleach,-12.58499,143.51148
22/02/2014,Feb,2014,29.0888329,Curd,nonbleach,-12.58499,143.51148
23/02/2014,Feb,2014,29.3236313,Curd,nonbleach,-12.58499,143.51148
24/02/2014,Feb,2014,29.3962612,Curd,nonbleach,-12.58499,143.51148
