,Order,POSITION,SINGLE.CLUMP,Date,Timepoint,Treatment,Zoox,Tank,Replicate,Plate,Well,Mom,Dad,Family,Genetic,Recruit,Survival.T1,Condition
1225,9880,Centre Flat,s,25/02/2019,T8,32,SS,10,1,25,6,BK,SB,BKxSB,CrossHot ,10.25.6.1,1,0
1226,2569,Centre Flat,s,30/12/2019,T1,32,SS,10,1,25,6,BK,SB,BKxSB,CrossHot ,10.25.6.2,2,1
1227,9881,Centre Flat,s,25/02/2019,T8,32,SS,10,1,25,6,BK,SB,BKxSB,CrossHot ,10.25.6.2,1,0
1228,2599,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,1,SB,SB,SBxSB,PureHot,10.26.1.1,2,1
1229,9911,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,1,SB,SB,SBxSB,PureHot,10.26.1.1,2,2
1230,2600,Centre Raised,s,30/12/2019,T1,32,SS,10,1,26,1,SB,SB,SBxSB,PureHot,10.26.1.2,2,1
1231,9912,Centre Raised,s,25/02/2019,T8,32,SS,10,1,26,1,SB,SB,SBxSB,PureHot,10.26.1.2,1,0
1232,2601,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,1,SB,SB,SBxSB,PureHot,10.26.1.3,2,1
1233,9913,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,1,SB,SB,SBxSB,PureHot,10.26.1.3,1,0
1234,2613,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.1,2,1
1235,9925,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.1,2,2
1236,2614,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.2,2,1
1237,9926,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.2,2,1
1238,2615,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.3,2,1
1239,9927,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.3,2,1
1240,2616,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.4,2,1
1241,9928,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.4,2,2
1242,2617,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.5,2,1
1243,9929,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.5,2,1
1244,2618,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.6,2,1
1245,9930,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.6,2,1
1246,2619,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.7,2,1
1247,9931,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.7,2,1
1248,2620,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.8,2,1
1249,9932,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,2,SB,SB,SBxSB,PureHot,10.26.2.8,2,1
1250,2623,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,3,SB,SB,SBxSB,PureHot,10.26.3.1,2,1
1251,9935,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,3,SB,SB,SBxSB,PureHot,10.26.3.1,2,1
1252,2624,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,3,SB,SB,SBxSB,PureHot,10.26.3.2,2,1
1253,9936,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,3,SB,SB,SBxSB,PureHot,10.26.3.2,2,1
1254,2639,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,5,CU,BK,CUxBK,CrossHot ,10.26.5.1,2,2
1255,9951,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,5,CU,BK,CUxBK,CrossHot ,10.26.5.1,1,0
1256,2640,Centre Flat,s,30/12/2019,T1,32,SS,10,1,26,5,CU,BK,CUxBK,CrossHot ,10.26.5.2,2,2
1257,9952,Centre Flat,s,25/02/2019,T8,32,SS,10,1,26,5,CU,BK,CUxBK,CrossHot ,10.26.5.2,1,0
1258,2661,Centre Flat,s,30/12/2019,T1,32,SS,10,1,28,1,DR,BK,DRxBK,CrossHot ,10.28.1.1,2,1
1259,9973,Centre Flat,s,25/02/2019,T8,32,SS,10,1,28,1,DR,BK,DRxBK,CrossHot ,10.28.1.1,2,1
1260,2662,Centre Flat,s,30/12/2019,T1,32,SS,10,1,28,3,DR,BK,DRxBK,CrossHot ,10.28.3.1,2,1
1261,9974,Centre Flat,s,25/02/2019,T8,32,SS,10,1,28,3,DR,BK,DRxBK,CrossHot ,10.28.3.1,2,1
1262,2668,Centre Flat,s,30/12/2019,T1,32,SS,10,1,28,4,DR,SB,DRxSB,CrossHot ,10.28.4.1,2,1
1263,9980,Centre Flat,s,25/02/2019,T8,32,SS,10,1,28,4,DR,SB,DRxSB,CrossHot ,10.28.4.1,2,1
1264,2679,Centre Flat,s,30/12/2019,T1,32,SS,10,1,28,5,DR,SB,DRxSB,CrossHot ,10.28.5.1,2,1
1265,9991,Centre Flat,s,25/02/2019,T8,32,SS,10,1,28,5,DR,SB,DRxSB,CrossHot ,10.28.5.1,2,2
1266,2691,Centre Flat,s,30/12/2019,T1,32,SS,10,1,28,6,DR,SB,DRxSB,CrossHot ,10.28.6.1,2,1
1267,10003,Centre Flat,s,25/02/2019,T8,32,SS,10,1,28,6,DR,SB,DRxSB,CrossHot ,10.28.6.1,2,2
1268,2468,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,2,LS,CU,LSxCU,CrossHot ,10.3.2.1.1,2,1
1269,2875,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,2,BK,BK,BKxBK,PureHot,10.3.2.1,2,1
1270,9780,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,2,LS,CU,LSxCU,CrossHot ,10.3.2.1.1,2,1
1271,10187,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,2,BK,BK,BKxBK,PureHot,10.3.2.1,2,1
1272,2469,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,2,LS,CU,LSxCU,CrossHot ,10.3.2.2,2,1
1273,9781,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,2,LS,CU,LSxCU,CrossHot ,10.3.2.2,2,1
1274,2470,Edge,s,30/12/2019,T1,32,SS,10,1,3,2,LS,CU,LSxCU,CrossHot ,10.3.2.3,2,1
1275,9782,Edge,s,25/02/2019,T8,32,SS,10,1,3,2,LS,CU,LSxCU,CrossHot ,10.3.2.3,2,1
1276,2474,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,3,LS,CU,LSxCU,CrossHot ,10.3.3.1,2,1
1277,9786,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,3,LS,CU,LSxCU,CrossHot ,10.3.3.1,2,1
1278,2475,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,4,CU,LS,CUxLS,CrossHot ,10.3.4.1,2,1
1279,9787,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,4,CU,LS,CUxLS,CrossHot ,10.3.4.1,2,1
1280,2490,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,5,CU,LS,CUxLS,CrossHot ,10.3.5.1.1,2,1
1281,2878,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,5,SB,LS,SBxLS,CrossHot ,10.3.5.1,2,1
1282,9802,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,5,CU,LS,CUxLS,CrossHot ,10.3.5.1.1,2,1
1283,10190,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,5,SB,LS,SBxLS,CrossHot ,10.3.5.1,2,1
1284,2879,Centre Flat,s,30/12/2019,T1,32,SS,10,1,3,6,SB,LS,SBxLS,CrossHot ,10.3.6.1,2,1
1285,10191,Centre Flat,s,25/02/2019,T8,32,SS,10,1,3,6,SB,LS,SBxLS,CrossHot ,10.3.6.1,2,1
1286,2737,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,1,DR,DR,DRxDR,PureHot,10.30.1.1,2,1
1287,10049,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,1,DR,DR,DRxDR,PureHot,10.30.1.1,2,2
1288,2738,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,1,DR,DR,DRxDR,PureHot,10.30.1.2,2,1
1289,10050,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,1,DR,DR,DRxDR,PureHot,10.30.1.2,2,2
1290,2739,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,1,DR,DR,DRxDR,PureHot,10.30.1.3,2,1
1291,10051,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,1,DR,DR,DRxDR,PureHot,10.30.1.3,1,0
1292,2747,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.1.1,2,1
1293,2772,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,CU,SB,CUxSB,CrossHot ,10.30.2.1,2,1
1294,10059,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.1.1,2,1
1295,10084,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,CU,SB,CUxSB,CrossHot ,10.30.2.1,2,1
1296,2759,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.13,2,2
1297,10071,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.13,2,1
1298,2748,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.2,2,1
1299,10060,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.2,2,1
1300,2749,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.3,2,1
1301,10061,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.3,1,0
1302,2750,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.4,2,1
1303,10062,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.4,2,1
1304,2751,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.5,2,1
1305,10063,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.5,2,1
1306,2752,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.6,2,1
1307,10064,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,2,DR,DR,DRxDR,PureHot,10.30.2.6,2,1
1308,2760,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.1,2,1
1309,10072,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.1,2,1
1310,2761,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.2,2,1
1311,10073,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.2,2,2
1312,2762,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.3,2,1
1313,10074,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.3,2,1
1314,2763,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.4,2,1
1315,10075,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,3,DR,DR,DRxDR,PureHot,10.30.3.4,2,1
1316,2777,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.1,2,1
1317,10089,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.1,2,1
1318,2778,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.2,2,1
1319,10090,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.2,2,1
1320,2779,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.3,2,1
1321,10091,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.3,2,1
1322,2780,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.4,2,1
1323,10092,Centre Flat,s,25/02/2019,T8,32,SS,10,1,30,5,SB,BK,SBxBK,CrossHot ,10.30.5.4,2,1
1324,2771,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,6,BK,DR,BKxDR,CrossHot ,10.30.6.1.1,2,2
1325,2781,Centre Flat,s,30/12/2019,T1,32,SS,10,1,30,6,SB,BK,SBxBK,CrossHot ,10.30.6.1,2,1
1326,3019,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,2,LS,SB,LSxSB,CrossAmbo,8.1.2.1,2,2
1327,15252,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,2,LS,SB,LSxSB,CrossAmbo,8.1.2.1,1,0
1328,3020,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.1,2,1
1329,15253,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.1,2,1
1330,3021,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.2,2,1
1331,15254,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.2,2,1
1332,3022,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.3,2,1
1333,15255,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.3,2,2
1334,3023,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.4,2,1
1335,15256,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.4,2,1
1336,3024,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.5,2,1
1337,15257,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.5,2,1
1338,3025,Centre Flat,s,30/12/2019,T1,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.6,2,1
1339,15258,Centre Flat,s,25/02/2019,T8,26,SS,8,2,1,4,CU,DR,CUxDR,CrossAmbo,8.1.4.6,2,1
1340,2976,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,3,SB,BK,SBxBK,CrossAmbo,8.10.3.1,2,1
1341,15209,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,3,SB,BK,SBxBK,CrossAmbo,8.10.3.1,2,1
1342,2981,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.1,2,1
1343,15214,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.1,2,1
1344,2982,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.2,2,1
1345,15215,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.2,2,1
1346,2983,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.3,2,1
1347,15216,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.3,2,1
1348,2984,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.4,2,1
1349,15217,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,4,CU,SB,CUxSB,CrossAmbo,8.10.4.4,2,1
1350,2985,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,5,CU,SB,CUxSB,CrossAmbo,8.10.5.1,2,1
1351,15218,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,5,CU,SB,CUxSB,CrossAmbo,8.10.5.1,2,1
1352,2986,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,5,CU,SB,CUxSB,CrossAmbo,8.10.5.2,2,1
1353,15219,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,5,CU,SB,CUxSB,CrossAmbo,8.10.5.2,2,1
1354,2987,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,6,CU,SB,CUxSB,CrossAmbo,8.10.6.1,2,1
1355,15220,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,6,CU,SB,CUxSB,CrossAmbo,8.10.6.1,2,1
1356,2988,Centre Flat,s,30/12/2019,T1,26,SS,8,2,10,6,CU,SB,CUxSB,CrossAmbo,8.10.6.2,2,1
1357,15221,Centre Flat,s,25/02/2019,T8,26,SS,8,2,10,6,CU,SB,CUxSB,CrossAmbo,8.10.6.2,2,1
1358,2996,Centre Flat,s,30/12/2019,T1,26,SS,8,2,12,2,CU,DR,CUxDR,CrossAmbo,8.12.2.1,2,1
1359,15229,Centre Flat,s,25/02/2019,T8,26,SS,8,2,12,2,CU,DR,CUxDR,CrossAmbo,8.12.2.1,2,1
1360,2997,Centre Flat,s,30/12/2019,T1,26,SS,8,2,12,2,CU,DR,CUxDR,CrossAmbo,8.12.2.2,2,1
1361,15230,Centre Flat,s,25/02/2019,T8,26,SS,8,2,12,2,CU,DR,CUxDR,CrossAmbo,8.12.2.2,2,1
1362,2998,Centre Flat,s,30/12/2019,T1,26,SS,8,2,12,2,CU,DR,CUxDR,CrossAmbo,8.12.2.3,2,1
1363,15231,Centre Flat,s,25/02/2019,T8,26,SS,8,2,12,2,CU,DR,CUxDR,CrossAmbo,8.12.2.3,2,1
1364,2999,Centre Flat,s,30/12/2019,T1,26,SS,8,2,12,3,CU,DR,CUxDR,CrossAmbo,8.12.3.1,2,1
1365,15232,Centre Flat,s,25/02/2019,T8,26,SS,8,2,12,3,CU,DR,CUxDR,CrossAmbo,8.12.3.1,2,1
1366,3000,Centre Flat,s,30/12/2019,T1,26,SS,8,2,12,4,LS,SB,LSxSB,CrossAmbo,8.12.4.1,2,1
1367,15233,Centre Flat,s,25/02/2019,T8,26,SS,8,2,12,4,LS,SB,LSxSB,CrossAmbo,8.12.4.1,2,1
1368,3001,Centre Flat,s,30/12/2019,T1,26,SS,8,2,12,4,LS,SB,LSxSB,CrossAmbo,8.12.4.2,2,1
1369,15234,Centre Flat,s,25/02/2019,T8,26,SS,8,2,12,4,LS,SB,LSxSB,CrossAmbo,8.12.4.2,2,1
1370,3026,Centre Flat,s,30/12/2019,T1,26,SS,8,2,16,1,DR,DR,DRxDR,PureAmbo,8.16.1.1,2,2
1371,3027,Centre Flat,s,30/12/2019,T1,26,SS,8,2,16,1,DR,DR,DRxDR,PureAmbo,8.16.1.2,2,1
1372,3028,Centre Flat,s,30/12/2019,T1,26,SS,8,2,16,1,DR,DR,DRxDR,PureAmbo,8.16.1.3,2,1
1373,3036,Centre Flat,s,30/12/2019,T1,26,SS,8,2,16,3,DR,DR,DRxDR,PureAmbo,8.16.3.1,2,1
1374,3037,Centre Flat,s,30/12/2019,T1,26,SS,8,2,16,3,DR,DR,DRxDR,PureAmbo,8.16.3.2,2,1
1375,3038,Centre Flat,s,30/12/2019,T1,26,SS,8,2,16,3,DR,DR,DRxDR,PureAmbo,8.16.3.3,2,1
1376,3047,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,2,SB,DR,SBxDR,CrossAmbo,8.20.2.1,2,1
1377,15280,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,2,SB,DR,SBxDR,CrossAmbo,8.20.2.1,2,1
1378,2966,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,3,SB,LS,SBxLS,CrossAmbo,8.20.3.1,2,1
1379,15199,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,3,SB,LS,SBxLS,CrossAmbo,8.20.3.1,2,1
1380,2967,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,3,SB,LS,SBxLS,CrossAmbo,8.20.3.2,2,2
1381,15200,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,3,SB,LS,SBxLS,CrossAmbo,8.20.3.2,2,1
1382,3048,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,4,DR,CU,DRxCU,CrossAmbo,8.20.4.1,2,1
1383,15281,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,4,DR,CU,DRxCU,CrossAmbo,8.20.4.1,2,1
1384,3054,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,5,DR,CU,DRxCU,CrossAmbo,8.20.5.1,2,1
1385,15287,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,5,DR,CU,DRxCU,CrossAmbo,8.20.5.1,2,1
1386,2974,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,6,BK,BK,BKxBK,CrossAmbo,8.20.6.1.1,2,1
1387,3055,Edge Flat,s,30/12/2019,T1,26,SS,8,2,20,6,DR,CU,DRxCU,CrossAmbo,8.20.6.1,2,1
1388,15207,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,6,BK,BK,BKxBK,CrossAmbo,8.20.6.1.1,1,0
1389,15288,Edge Flat,s,25/02/2019,T8,26,SS,8,2,20,6,DR,CU,DRxCU,CrossAmbo,8.20.6.1,1,0
1390,2975,Centre Flat,s,30/12/2019,T1,26,SS,8,2,20,6,BK,BK,BKxBK,CrossAmbo,8.20.6.2,2,1
1391,15208,Centre Flat,s,25/02/2019,T8,26,SS,8,2,20,6,BK,BK,BKxBK,CrossAmbo,8.20.6.2,1,0
1392,3103,Centre Flat,s,30/12/2019,T1,26,SS,8,2,21,1,CU,BK,CUxBK,CrossAmbo,8.21.1.1,2,1
1393,15336,Centre Flat,s,25/02/2019,T8,26,SS,8,2,21,1,CU,BK,CUxBK,CrossAmbo,8.21.1.1,1,0
1394,3104,Centre Raised,s,30/12/2019,T1,26,SS,8,2,21,2,CU,BK,CUxBK,CrossAmbo,8.21.2.1,2,1
1395,15337,Centre Raised,s,25/02/2019,T8,26,SS,8,2,21,2,CU,BK,CUxBK,CrossAmbo,8.21.2.1,2,1
1396,3105,Edge Raised,s,30/12/2019,T1,26,SS,8,2,21,3,CU,BK,CUxBK,CrossAmbo,8.21.3.1,2,1
1397,15338,Edge Raised,s,25/02/2019,T8,26,SS,8,2,21,3,CU,BK,CUxBK,CrossAmbo,8.21.3.1,1,0
1398,3106,Edge Raised,s,30/12/2019,T1,26,SS,8,2,21,3,CU,BK,CUxBK,CrossAmbo,8.21.3.2,2,1
1399,15339,Edge Raised,s,25/02/2019,T8,26,SS,8,2,21,3,CU,BK,CUxBK,CrossAmbo,8.21.3.2,1,0
1400,3107,Edge Raised,s,30/12/2019,T1,26,SS,8,2,21,3,CU,BK,CUxBK,CrossAmbo,8.21.3.3,2,1
1401,15340,Edge Raised,s,25/02/2019,T8,26,SS,8,2,21,3,CU,BK,CUxBK,CrossAmbo,8.21.3.3,1,0
1402,3108,Centre Flat,s,30/12/2019,T1,26,SS,8,2,21,4,SB,SB,SBxSB,PureAmbo,8.21.4.1,2,1
1403,15341,Centre Flat,s,25/02/2019,T8,26,SS,8,2,21,4,SB,SB,SBxSB,PureAmbo,8.21.4.1,2,1
1404,3109,Centre Flat,s,30/12/2019,T1,26,SS,8,2,21,5,SB,SB,SBxSB,PureAmbo,8.21.5.1,2,1
1405,15342,Centre Flat,s,25/02/2019,T8,26,SS,8,2,21,5,SB,SB,SBxSB,PureAmbo,8.21.5.1,2,1
1406,3056,Centre Flat,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.1,2,1
1407,15289,Centre Flat,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.1,2,1
1408,3057,Edge Flat,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.2,2,1
1409,15290,Edge Flat,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.2,1,0
1410,3058,Centre Raised,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.3,2,1
1411,15291,Centre Raised,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.3,2,1
1412,3059,Centre Raised,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.4,2,1
1413,15292,Centre Raised,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.4,1,0
1414,3060,Centre Raised,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.5,2,1
1415,15293,Centre Raised,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.5,1,0
1416,3061,Centre Raised,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.6,2,1
1417,15294,Centre Raised,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.6,1,0
1418,3062,Centre Raised,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.7,2,1
1419,15295,Centre Raised,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.7,1,0
1420,3063,Centre Raised,s,30/12/2019,T1,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.8,2,1
1421,15296,Centre Raised,s,25/02/2019,T8,26,SS,8,2,22,4,LS,BK,LSxBK,CrossAmbo,8.22.4.8,1,0
1422,3064,Centre Flat,s,30/12/2019,T1,26,SS,8,2,22,5,LS,BK,LSxBK,CrossAmbo,8.22.5.1,2,1
1423,15297,Centre Flat,s,25/02/2019,T8,26,SS,8,2,22,5,LS,BK,LSxBK,CrossAmbo,8.22.5.1,2,1
1424,3073,Edge Raised,s,30/12/2019,T1,26,SS,8,2,22,5,LS,BK,LSxBK,CrossAmbo,8.22.5.10,2,1
1425,15306,Edge Raised,s,25/02/2019,T8,26,SS,8,2,22,5,LS,BK,LSxBK,CrossAmbo,8.22.5.10,1,0
